Campaign_ID,Campaign_Name,Platform,Start_Date,End_Date,Clicks,Conversions,Cost,Data_Quality_Flag,Campaign_Duration_Days,Conversion_Rate,CPC,CPA,Conversion_Efficiency,Duration_Group,Start_YearMonth
CP85183,Probably Campaign,Facebook,2024-04-10,2025-07-22,11528.0,911.0,36713.79,False,468,0.07902498265093685,3.184749306037474,40.30053787047201,0.024813564603381997,> 12 Months,2024-04
CP54268,Remain Campaign,Twitter,2024-09-27,2025-05-30,16157.0,1273.0,21596.38,False,245,0.07878937921643869,1.3366577953828063,16.96494893951296,0.058945063941271636,6–12 Months,2024-09
CP51556,Old Campaign,Facebook,2024-06-16,2025-07-20,3017.0,1985.0,18156.98,False,399,0.6579383493536626,6.018223400729201,9.147093198992444,0.1093243479917916,> 12 Months,2024-06
CP65905,Community Campaign,Google,2024-03-17,2025-08-10,1015.0,1042.0,27947.09,True,511,1.0266009852216749,27.53407881773399,26.820623800383878,0.03728474055796149,> 12 Months,2024-03
CP44690,Far Campaign,Google,2024-01-10,2025-02-11,16283.0,487.0,38613.69,False,398,0.029908493520849965,2.37141128784622,79.28889117043121,0.012612107260404275,> 12 Months,2024-01
CP20395,His Campaign,Google,2024-07-19,2025-08-14,19172.0,660.0,10127.36,False,391,0.03442520342165658,0.5282370123096182,15.34448484848485,0.06516999494438827,> 12 Months,2024-07
CP67607,According Campaign,Instagram,2024-03-15,2025-01-06,18256.0,1814.0,44145.47,False,297,0.09936459246275198,2.4181348597721297,24.33598125689085,0.041091418893037045,6–12 Months,2024-03
CP50849,Prevent Campaign,Twitter,2024-01-03,2025-06-19,10483.0,1186.0,6966.83,False,533,0.11313555279977106,0.6645836115615759,5.874224283305227,0.1702352432885545,> 12 Months,2024-01
CP91548,Condition Campaign,LinkedIn,2024-07-17,2025-09-15,11130.0,418.0,4094.24,False,425,0.03755615453728661,0.3678562443845462,9.794832535885167,0.10209465004494118,> 12 Months,2024-07
CP15483,Various Campaign,Twitter,2024-10-05,2025-10-03,4248.0,149.0,36639.12,False,363,0.03507532956685499,8.62502824858757,245.90013422818794,0.00406669155809419,6–12 Months,2024-10
CP90683,Including Campaign,Email,2024-09-07,2025-05-25,18841.0,311.0,48954.78,False,260,0.016506554853776337,2.598311129982485,157.41086816720258,0.006352801503755098,6–12 Months,2024-09
CP40011,National Campaign,Instagram,2024-09-01,2024-12-21,17523.0,1366.0,18547.09,False,111,0.07795468812417965,1.0584426182731268,13.577664714494876,0.07365036779354604,3–6 Months,2024-09
CP72208,Administration Campaign,Facebook,2024-04-26,2025-01-22,1893.0,1457.0,41643.44,False,271,0.7696777601690439,21.998647649234023,28.581633493479753,0.0349875034339142,6–12 Months,2024-04
CP54995,Allow Campaign,Google,2023-11-05,2025-10-10,18579.0,533.0,38882.16,False,705,0.02868830399913881,2.092801550137252,72.94964352720451,0.013708086176282386,> 12 Months,2023-11
CP45288,Full Campaign,Facebook,2024-08-29,2025-05-11,17168.0,1018.0,17938.75,False,255,0.05929636533084809,1.0448945712954334,17.62156188605108,0.05674865863006062,6–12 Months,2024-08
CP89703,Heavy Campaign,Twitter,2024-01-19,2025-09-18,9149.0,771.0,2551.49,False,608,0.08427150508252268,0.2788818450103836,3.3093255512321655,0.3021763753728214,> 12 Months,2024-01
CP65472,Special Campaign,Email,2024-05-05,2025-01-28,9992.0,1076.0,47235.59,False,268,0.1076861489191353,4.727340872698158,43.899247211895904,0.022779433897194893,6–12 Months,2024-05
CP44837,Will Campaign,Facebook,2024-06-27,2025-02-12,3623.0,1734.0,28932.69,False,230,0.4786088876621584,7.985837703560585,16.68551903114187,0.059932208170066455,6–12 Months,2024-06
CP59055,Skin Campaign,Email,2024-01-12,2025-04-03,6503.0,1416.0,38838.39,False,447,0.21774565585114564,5.972380439797017,27.42824152542373,0.03645877184919354,> 12 Months,2024-01
CP92247,Politics Campaign,Facebook,2024-01-31,2025-07-21,7614.0,1659.0,36020.49,False,537,0.21788810086682428,4.7308234830575255,21.712169981916816,0.046057119156346846,> 12 Months,2024-01
CP70261,Item Campaign,Facebook,2023-12-02,2024-11-24,2684.0,183.0,17848.32,False,358,0.06818181818181818,6.649895678092399,97.53180327868853,0.010253065834767643,6–12 Months,2023-12
CP68637,Want Campaign,Google,2024-02-05,2025-06-12,13930.0,413.0,8789.17,False,493,0.02964824120603015,0.6309526202440775,21.28128329297821,0.04698964748662274,> 12 Months,2024-02
CP86217,Follow Campaign,Google,2024-04-22,2025-03-24,9093.0,1442.0,26032.56,False,336,0.1585835257890685,2.8629231276806335,18.053092926490987,0.055392170420427336,6–12 Months,2024-04
CP26717,Artist Campaign,Google,2024-01-21,2025-07-04,1576.0,61.0,11261.16,False,530,0.038705583756345176,7.145406091370559,184.60918032786884,0.005416848708303585,> 12 Months,2024-01
CP80372,Sure Campaign,Google,2024-02-08,2025-06-14,18565.0,867.0,22595.35,False,492,0.046700781039590626,1.217093994074872,26.061534025374854,0.038370726720320776,> 12 Months,2024-02
CP74149,Office Campaign,Email,2023-12-12,2024-10-23,14128.0,1936.0,25515.66,False,316,0.13703284258210646,1.8060348244620612,13.179576446280992,0.07587497246788835,6–12 Months,2023-12
CP41441,Everybody Campaign,Twitter,2024-02-12,2025-05-24,7289.0,172.0,19888.93,False,467,0.02359720126217588,2.728622581972836,115.63331395348837,0.008648026816927808,> 12 Months,2024-02
CP59951,Key Campaign,Google,2024-02-01,2025-01-12,4227.0,697.0,13128.22,False,346,0.1648923586467944,3.105800804352969,18.83532281205165,0.05309173673201699,6–12 Months,2024-02
CP37901,Just Campaign,Google,2023-12-31,2025-10-22,19965.0,1396.0,393.12,False,661,0.06992236413724016,0.01969045830202855,0.28160458452722065,3.551078551078551,> 12 Months,2023-12
CP10001,Letter Campaign,Facebook,2024-07-24,2025-08-12,8854.0,987.0,36346.92,False,384,0.11147503953015586,4.105141179128077,36.825653495440726,0.027154983145752102,> 12 Months,2024-07
CP73082,Article Campaign,Twitter,2024-07-06,2025-04-26,2747.0,846.0,12835.97,False,294,0.30797233345467784,4.672722970513287,15.172541371158392,0.06590853671362586,6–12 Months,2024-07
CP26143,Outside Campaign,Google,2024-03-31,2025-07-20,15191.0,584.0,7408.73,False,476,0.038443815417023235,0.48770522019616874,12.686181506849314,0.0788259256309786,> 12 Months,2024-03
CP65416,Camera Campaign,Google,2024-03-31,2024-12-23,6874.0,945.0,48851.75,False,267,0.13747454175152748,7.106742798952575,51.69497354497354,0.01934424048268486,6–12 Months,2024-03
CP28395,Source Campaign,Facebook,2024-01-30,2025-01-06,10985.0,435.0,13170.65,False,342,0.03959945380063723,1.1989667728720983,30.27735632183908,0.03302798267359622,6–12 Months,2024-01
CP66469,Effort Campaign,Facebook,2023-12-29,2025-06-10,10666.0,842.0,45532.02,False,529,0.07894243390211889,4.2688936808550535,54.07603325415677,0.018492480676236198,> 12 Months,2023-12
CP45654,Listen Campaign,Facebook,2024-04-21,2025-08-18,6368.0,305.0,49067.73,False,484,0.04789572864321608,7.705359610552764,160.87780327868853,0.006215897902756048,> 12 Months,2024-04
CP64551,Player Campaign,Twitter,2024-01-20,2025-03-26,2544.0,1365.0,21055.96,False,431,0.5365566037735849,8.276713836477986,15.425611721611721,0.06482725081164668,> 12 Months,2024-01
CP45648,Card Campaign,LinkedIn,2024-09-23,2025-09-11,10783.0,1509.0,48663.71,False,353,0.13994250208661782,4.513002874895669,32.24897945659377,0.031008733201804795,6–12 Months,2024-09
CP58566,Toward Campaign,LinkedIn,2024-04-01,2025-04-02,7755.0,1058.0,35182.57,False,366,0.136428110896196,4.536759509993552,33.253846880907375,0.030071708803535387,> 12 Months,2024-04
CP45650,Significant Campaign,Twitter,2024-10-07,2025-08-03,12691.0,1422.0,412.81,False,300,0.11204790796627531,0.03252777558900008,0.2903023909985935,3.4446839950582593,6–12 Months,2024-10
CP45830,Walk Campaign,Facebook,2024-09-29,2025-03-04,5401.0,712.0,6768.31,False,156,0.13182743936308092,1.2531586743195706,9.506053370786518,0.1051961272459447,3–6 Months,2024-09
CP93748,Second Campaign,LinkedIn,2024-04-29,2025-01-12,9355.0,711.0,42825.62,False,258,0.07600213789417423,4.577832175307322,60.23293952180028,0.016602211479950554,6–12 Months,2024-04
CP78125,Certainly Campaign,Instagram,2023-12-27,2025-07-25,12676.0,1516.0,9003.02,False,576,0.11959608709372041,0.7102414010728937,5.938667546174143,0.168387940935375,> 12 Months,2023-12
CP48147,Debate Campaign,LinkedIn,2024-07-13,2025-04-17,9213.0,274.0,8858.24,False,278,0.029740583957451428,0.9614935417345055,32.32934306569343,0.03093165233725887,6–12 Months,2024-07
CP55122,Floor Campaign,LinkedIn,2024-01-23,2025-03-03,14104.0,1261.0,28888.89,False,405,0.08940726035167329,2.048276375496313,22.909508326724822,0.04364999832115391,> 12 Months,2024-01
CP25141,Entire Campaign,LinkedIn,2023-12-08,2025-02-03,2065.0,1212.0,4958.53,False,423,0.5869249394673124,2.401225181598063,4.091196369636964,0.24442727985915183,> 12 Months,2023-12
CP28740,Everyone Campaign,Facebook,2024-04-01,2025-04-08,3024.0,924.0,18479.16,False,372,0.3055555555555556,6.110833333333333,19.99909090909091,0.05000227283058321,> 12 Months,2024-04
CP73866,Population Campaign,Google,2023-11-01,2025-06-28,5456.0,999.0,1738.67,False,605,0.18310117302052786,0.31867118768328445,1.7404104104104106,0.5745771192923326,> 12 Months,2023-11
CP68190,Magazine Campaign,Email,2024-04-10,2025-07-06,14128.0,1216.0,36115.31,False,452,0.08607021517553794,2.5562931766704415,29.700090460526315,0.03366993111785556,> 12 Months,2024-04
CP10761,Cold Campaign,Facebook,2024-02-18,2025-04-30,17837.0,582.0,19500.11,False,437,0.03262880529236979,1.0932393339687168,33.505343642611685,0.029845985484184448,> 12 Months,2024-02
CP17884,Relate Campaign,LinkedIn,2024-04-18,2024-11-03,17861.0,278.0,15322.86,False,199,0.015564638038183752,0.8578948547113824,55.11820143884892,0.01814282712235183,6–12 Months,2024-04
CP19282,Early Campaign,Email,2024-04-20,2025-03-20,4786.0,698.0,14095.03,False,334,0.14584203928123693,2.945054325114919,20.19345272206304,0.049521001374243256,6–12 Months,2024-04
CP34213,Thing Campaign,Email,2024-08-06,2025-02-08,16755.0,657.0,20827.59,False,186,0.03921217547000895,1.2430671441360788,31.701050228310503,0.03154469624185995,6–12 Months,2024-08
CP24893,Be Campaign,Twitter,2024-02-17,2025-08-06,9883.0,1895.0,21346.73,False,536,0.19174339775371851,2.1599443488819183,11.264765171503958,0.08877237872030048,> 12 Months,2024-02
CP64228,My Campaign,Facebook,2024-04-25,2025-04-26,6889.0,1001.0,10334.41,False,366,0.1453041079982581,1.5001320946436347,10.324085914085915,0.09686087546362104,> 12 Months,2024-04
CP56976,Music Campaign,LinkedIn,2024-08-06,2025-04-06,9849.0,221.0,5514.79,False,243,0.02243882627677937,0.5599340034521271,24.953800904977374,0.04007405540374157,6–12 Months,2024-08
CP52444,Scene Campaign,Facebook,2024-04-15,2025-06-12,5900.0,227.0,5823.38,False,423,0.03847457627118644,0.9870135593220339,25.653656387665198,0.0389807980932036,> 12 Months,2024-04
CP55894,Among Campaign,Facebook,2024-07-19,2024-12-26,13886.0,1711.0,1643.52,False,160,0.12321762926688751,0.11835805847616304,0.9605610753945061,1.0410582165109035,3–6 Months,2024-07
CP30832,Husband Campaign,Email,2024-05-26,2025-07-07,6295.0,1771.0,28757.02,False,407,0.2813343923749007,4.568231930103257,16.237730095990965,0.06158496255870741,> 12 Months,2024-05
CP46421,Speech Campaign,Twitter,2023-12-06,2025-05-01,13178.0,1580.0,26897.77,False,512,0.1198967976931249,2.0411117013203826,17.02390506329114,0.05874092908073792,> 12 Months,2023-12
CP91868,Small Campaign,Email,2024-03-31,2025-03-05,5005.0,594.0,35745.94,False,339,0.11868131868131868,7.142045954045955,60.17835016835017,0.016617271779676236,6–12 Months,2024-03
CP78775,War Campaign,Email,2023-12-01,2025-01-10,10606.0,1812.0,47119.87,False,406,0.17084669055251744,4.44275598717707,26.00434326710817,0.03845511458329575,> 12 Months,2023-12
CP67888,Key Campaign,Google,2024-07-21,2025-01-15,11969.0,682.0,24383.23,False,178,0.05698053304369621,2.037198596373966,35.75253665689149,0.027970043345364827,3–6 Months,2024-07
CP67992,Stock Campaign,Facebook,2023-12-03,2025-10-09,17708.0,1925.0,33028.85,False,676,0.10870792861983285,1.8651936977637225,17.157844155844156,0.0582823804037985,> 12 Months,2023-12
CP12854,Would Campaign,Email,2024-06-14,2025-04-01,7691.0,749.0,7383.72,False,291,0.09738655571447145,0.9600468079573528,9.858104138851802,0.10143938285850493,6–12 Months,2024-06
CP49580,House Campaign,Facebook,2023-12-04,2025-06-26,12975.0,1255.0,41019.23,False,570,0.09672447013487476,3.1614050096339117,32.684645418326696,0.030595406105867903,> 12 Months,2023-12
CP17410,Throughout Campaign,Facebook,2024-09-22,2025-10-05,6057.0,1569.0,48558.69,False,378,0.2590391282813274,8.016953937592868,30.94881453154876,0.03231141532030621,> 12 Months,2024-09
CP15909,Again Campaign,Google,2023-10-26,2025-07-30,410.0,229.0,25309.03,False,643,0.5585365853658537,61.729341463414634,110.51978165938864,0.009048153959278566,> 12 Months,2023-10
CP17756,Mr Campaign,Email,2024-06-16,2025-06-30,12252.0,1842.0,21788.66,False,379,0.1503428011753183,1.778375775383611,11.828805646036916,0.08453938883804694,> 12 Months,2024-06
CP47405,Floor Campaign,Google,2024-06-25,2025-03-17,7856.0,592.0,3976.22,False,265,0.07535641547861507,0.5061379837067209,6.716587837837838,0.14888512205059076,6–12 Months,2024-06
CP86676,Loss Campaign,Facebook,2024-07-07,2025-09-16,6691.0,1622.0,12669.58,False,436,0.24241518457629652,1.893525631445225,7.811085080147965,0.12802318624611075,> 12 Months,2024-07
CP78566,Their Campaign,Facebook,2024-04-21,2025-10-05,1733.0,724.0,18435.32,False,532,0.4177726485862666,10.637807270628967,25.463149171270718,0.03927244007698266,> 12 Months,2024-04
CP90687,Political Campaign,Twitter,2023-12-07,2025-08-13,7379.0,849.0,1152.34,False,615,0.11505624068301938,0.15616479197723268,1.3572909305064782,0.7367617196313588,> 12 Months,2023-12
CP48343,Just Campaign,Email,2024-09-14,2025-08-26,18657.0,527.0,48431.07,False,346,0.028246770649086133,2.5958658948383984,91.89956356736243,0.010881444494205889,6–12 Months,2024-09
CP42125,Either Campaign,Google,2024-10-10,2025-03-26,8450.0,185.0,714.21,False,167,0.021893491124260357,0.08452189349112427,3.8605945945945948,0.2590274569104325,3–6 Months,2024-10
CP37421,Buy Campaign,Email,2023-12-26,2024-12-07,10601.0,417.0,42739.31,False,347,0.03933591170644279,4.031630034902367,102.49235011990407,0.009756825741922366,6–12 Months,2023-12
CP75928,Analysis Campaign,Instagram,2024-07-27,2025-07-04,18191.0,1340.0,15845.34,False,342,0.07366280028585565,0.8710538178219999,11.824880597014925,0.08456745011467094,6–12 Months,2024-07
CP87103,Against Campaign,Twitter,2024-02-12,2025-02-26,5707.0,186.0,13635.57,False,380,0.03259155423164535,2.389271070615034,73.30951612903226,0.013640793894204643,> 12 Months,2024-02
CP63073,Body Campaign,Facebook,2024-04-16,2025-09-29,13835.0,1046.0,45105.0,False,531,0.07560534875316227,3.2602096132996023,43.121414913957935,0.0231903336658907,> 12 Months,2024-04
CP30862,Seat Campaign,Twitter,2024-01-06,2025-08-12,17045.0,51.0,28842.44,False,584,0.002992079788794368,1.6921349369316514,565.5380392156862,0.0017682276534162853,> 12 Months,2024-01
CP73207,Detail Campaign,Email,2024-01-09,2025-02-13,17680.0,596.0,20883.44,False,401,0.033710407239819,1.1811900452488686,35.0393288590604,0.028539359415881677,> 12 Months,2024-01
CP17037,Feel Campaign,Google,2024-03-27,2024-10-28,8160.0,1307.0,46779.33,False,215,0.160171568627451,5.732761029411765,35.791377199693954,0.0279396904573024,6–12 Months,2024-03
CP63599,Purpose Campaign,Email,2024-08-21,2025-02-19,2568.0,1548.0,29174.96,False,182,0.602803738317757,11.360965732087227,18.84687338501292,0.053059198710126765,6–12 Months,2024-08
CP57946,Through Campaign,Twitter,2024-10-02,2025-01-08,12026.0,1071.0,8277.31,False,98,0.0890570430733411,0.6882845501413604,7.728580765639589,0.12938986216536533,3–6 Months,2024-10
CP91842,Admit Campaign,Google,2023-11-23,2024-11-17,15349.0,760.0,10981.49,False,360,0.049514626360023455,0.7154531239820183,14.449328947368421,0.06920736621351019,6–12 Months,2023-11
CP14468,Mean Campaign,Email,2023-11-10,2024-11-10,1324.0,724.0,37115.36,False,366,0.5468277945619335,28.032749244712992,51.2643093922652,0.019506748688413636,> 12 Months,2023-11
CP42909,Type Campaign,Facebook,2024-07-17,2025-04-12,2187.0,948.0,31557.67,False,269,0.4334705075445816,14.429661636945587,33.288681434599155,0.030040240613454672,6–12 Months,2024-07
CP42004,Sound Campaign,Facebook,2024-04-04,2024-12-03,8249.0,1747.0,23519.72,False,243,0.21178324645411564,2.8512207540307917,13.462919290211792,0.07427809514739121,6–12 Months,2024-04
CP15662,Never Campaign,Instagram,2023-12-14,2025-07-03,12522.0,253.0,6176.86,False,567,0.02020444018527392,0.4932806260980674,24.414466403162056,0.04095932237415127,> 12 Months,2023-12
CP95959,Cut Campaign,Facebook,2023-12-05,2025-07-27,11533.0,1237.0,31810.34,False,600,0.10725743518598803,2.7582016821295414,25.715715440582052,0.03888672676871734,> 12 Months,2023-12
CP87926,Reality Campaign,Instagram,2024-03-13,2025-10-16,13216.0,718.0,18464.25,False,582,0.054328087167070216,1.3971133474576272,25.716225626740947,0.03888595529198316,> 12 Months,2024-03
CP16782,Win Campaign,Facebook,2024-03-19,2025-04-22,6663.0,590.0,41029.82,False,399,0.08854870178598229,6.157859822902596,69.54206779661017,0.01437978523912608,> 12 Months,2024-03
CP68739,Herself Campaign,LinkedIn,2024-03-03,2025-09-30,12852.0,1268.0,30653.0,False,576,0.09866168689698102,2.3850762527233114,24.17429022082019,0.04136626105112061,> 12 Months,2024-03
CP25342,Face Campaign,Instagram,2024-07-05,2024-12-28,3998.0,45.0,20799.86,False,176,0.011255627813906953,5.202566283141571,462.21911111111115,0.002163476100319906,3–6 Months,2024-07
CP61424,Serious Campaign,Email,2024-01-31,2025-10-05,19572.0,507.0,1519.62,False,613,0.02590435315757204,0.07764255058246473,2.9972781065088756,0.3336360405890947,> 12 Months,2024-01
CP40272,Police Campaign,Google,2024-03-09,2024-11-27,18590.0,443.0,27747.78,False,263,0.023830016137708444,1.4926186121570737,62.63607223476298,0.015965241183258625,6–12 Months,2024-03
CP58694,Theory Campaign,Google,2024-09-24,2025-07-15,5756.0,1346.0,5569.11,False,294,0.2338429464906185,0.9675312717164697,4.137526002971768,0.24169032394763257,6–12 Months,2024-09
CP98904,Feeling Campaign,Facebook,2024-01-03,2025-10-18,11067.0,348.0,14198.43,False,654,0.0314448359989157,1.2829520195174844,40.80008620689655,0.02450975213456699,> 12 Months,2024-01
CP95366,Collection Campaign,Instagram,2024-06-21,2025-05-18,4481.0,1757.0,11957.16,False,331,0.39209997768355276,2.668413300602544,6.80544109277177,0.14694124691816451,6–12 Months,2024-06
CP23653,Go Campaign,Twitter,2024-02-23,2025-02-11,3623.0,138.0,9349.61,False,354,0.03808998067899531,2.580626552580734,67.75079710144928,0.014759973945437295,6–12 Months,2024-02
CP87180,Factor Campaign,Instagram,2024-10-20,2025-08-17,12021.0,503.0,39393.91,False,301,0.041843440645536974,3.2770909242159556,78.3179125248509,0.012768471065705332,6–12 Months,2024-10
CP37398,Cost Campaign,Google,2024-09-20,2025-04-03,3835.0,277.0,23829.95,False,195,0.07222946544980444,6.21380704041721,86.02870036101083,0.011624027746596195,6–12 Months,2024-09
CP31597,Actually Campaign,Twitter,2024-05-15,2025-08-09,14543.0,1373.0,20260.32,False,451,0.0944096816337757,1.393132091040363,14.756241806263656,0.06776793258941616,> 12 Months,2024-05
CP29257,Course Campaign,Facebook,2023-11-29,2025-05-25,1813.0,1329.0,46161.64,False,543,0.7330391616105901,25.46146718146718,34.73411587659895,0.02879013830531151,> 12 Months,2023-11
CP87956,Thousand Campaign,Facebook,2023-11-12,2025-03-21,11315.0,1269.0,2508.24,False,495,0.11215201060539107,0.22167388422448076,1.9765484633569739,0.5059324466558225,> 12 Months,2023-11
CP59302,Ago Campaign,LinkedIn,2024-06-09,2025-02-17,15056.0,1039.0,21049.68,False,253,0.06900903294367694,1.3980924548352816,20.259557266602503,0.04935942019071074,6–12 Months,2024-06
CP50223,Kitchen Campaign,Facebook,2024-03-06,2025-10-18,12951.0,653.0,44255.32,False,591,0.05042081692533395,3.4171353563431395,67.7723124042879,0.01475528817778292,> 12 Months,2024-03
CP61245,Performance Campaign,LinkedIn,2024-08-02,2025-09-27,9534.0,127.0,38307.97,False,421,0.013320746800923012,4.018037549821691,301.6375590551181,0.0033152370120369205,> 12 Months,2024-08
CP79732,Yeah Campaign,LinkedIn,2024-05-01,2025-02-24,2955.0,972.0,13954.44,False,299,0.32893401015228424,4.722314720812183,14.35641975308642,0.06965524951198328,6–12 Months,2024-05
CP25519,Among Campaign,Email,2024-07-05,2025-06-19,1068.0,1441.0,14535.95,True,349,1.349250936329588,13.610440074906368,10.087404580152672,0.09913352756441787,6–12 Months,2024-07
CP17759,Person Campaign,LinkedIn,2024-07-29,2025-03-24,3369.0,238.0,40597.37,False,238,0.07064410804392995,12.05027307806471,170.5771848739496,0.005862448725126775,6–12 Months,2024-07
CP90664,Line Campaign,Google,2024-01-20,2025-09-03,1504.0,176.0,7167.32,False,592,0.11702127659574468,4.765505319148936,40.72340909090909,0.024555900950424984,> 12 Months,2024-01
CP51796,Institution Campaign,LinkedIn,2024-02-22,2025-06-24,10084.0,1928.0,7646.22,False,488,0.19119397064656882,0.7582526775089251,3.9658817427385893,0.2521507359191862,> 12 Months,2024-02
CP70401,Number Campaign,Facebook,2024-10-08,2025-10-09,6907.0,1345.0,28986.99,False,366,0.1947299840741277,4.196755465469813,21.551665427509295,0.046400126401533924,> 12 Months,2024-10
CP18578,Name Campaign,Twitter,2024-01-30,2025-09-07,18242.0,810.0,45631.18,False,586,0.04440302598399298,2.501435149654643,56.33479012345679,0.017751020245367313,> 12 Months,2024-01
CP95553,South Campaign,Facebook,2024-06-05,2025-06-23,2257.0,1329.0,597.66,False,383,0.58883473637572,0.2648028356225077,0.449706546275395,2.2236723220560184,> 12 Months,2024-06
CP34819,Direction Campaign,Google,2023-12-03,2025-04-07,9690.0,1421.0,8409.95,False,491,0.14664602683178535,0.8678998968008257,5.918332160450388,0.16896652179858382,> 12 Months,2023-12
CP47157,Born Campaign,Email,2024-07-22,2024-12-06,13177.0,798.0,42789.38,False,137,0.06056006678303104,3.2472778325870832,53.62077694235589,0.018649487326060813,3–6 Months,2024-07
CP80038,Popular Campaign,Email,2023-12-23,2025-04-12,17957.0,1937.0,7299.65,False,476,0.10786879768335468,0.40650721167232834,3.7685338151781105,0.26535518826245097,> 12 Months,2023-12
CP72718,Deal Campaign,Instagram,2024-09-05,2025-01-25,3688.0,20.0,44904.84,False,142,0.005422993492407809,12.175932754880693,2245.2419999999997,0.0004453862879814292,3–6 Months,2024-09
CP75736,Opportunity Campaign,Google,2024-01-04,2025-01-26,19501.0,759.0,48230.12,False,388,0.038921080970206655,2.4732126557612433,63.544295125164695,0.0157370539405666,> 12 Months,2024-01
CP49408,Side Campaign,LinkedIn,2024-05-22,2025-07-17,17684.0,743.0,49875.74,False,421,0.04201538113548971,2.820387921284777,67.12751009421265,0.014897022079271406,> 12 Months,2024-05
CP25484,Decade Campaign,Email,2024-04-16,2024-11-16,2057.0,1216.0,16677.92,False,214,0.5911521633446767,8.107885269810403,13.715394736842104,0.0729107706476587,6–12 Months,2024-04
CP57336,Significant Campaign,Instagram,2023-10-30,2025-03-19,3371.0,596.0,49990.97,False,506,0.17680213586472857,14.829715218036192,83.87746644295302,0.011922153140857239,> 12 Months,2023-10
CP93957,More Campaign,Facebook,2024-05-13,2025-01-13,17845.0,426.0,35348.03,False,245,0.023872233118520592,1.9808366489212663,82.97659624413146,0.012051590993896973,6–12 Months,2024-05
CP35280,Season Campaign,LinkedIn,2023-11-14,2025-09-21,8670.0,1212.0,47880.1,False,677,0.1397923875432526,5.522502883506344,39.505033003300326,0.025313230339953342,> 12 Months,2023-11
CP77291,Reflect Campaign,Google,2024-07-24,2025-01-18,13727.0,798.0,32879.12,False,178,0.05813360530341662,2.3952152691775335,41.201904761904764,0.02427072257408349,3–6 Months,2024-07
CP13065,Surface Campaign,LinkedIn,2024-09-26,2025-03-31,9306.0,990.0,23766.18,False,186,0.10638297872340426,2.5538555770470666,24.006242424242423,0.04165583194270177,6–12 Months,2024-09
CP75682,Myself Campaign,Facebook,2024-10-13,2024-10-26,648.0,956.0,39382.7,True,13,1.4753086419753085,60.775771604938264,41.19529288702928,0.024274618042947792,< 1 Month,2024-10
CP24454,Out Campaign,Google,2024-01-04,2025-06-28,3102.0,716.0,22417.56,False,541,0.2308188265635074,7.226808510638298,31.309441340782126,0.03193924762552213,> 12 Months,2024-01
CP45069,Player Campaign,Email,2024-07-25,2025-08-01,13785.0,1368.0,34524.78,False,372,0.09923830250272035,2.50451795429815,25.237412280701754,0.03962371374995004,> 12 Months,2024-07
CP14271,Your Campaign,Email,2024-06-15,2025-04-15,16998.0,371.0,39913.42,False,304,0.02182609718790446,2.3481244852335568,107.5833423180593,0.009295119285693884,6–12 Months,2024-06
CP67719,Difficult Campaign,Facebook,2024-06-05,2025-03-14,4108.0,1065.0,16580.24,False,282,0.2592502434274586,4.036085686465434,15.56830046948357,0.06423308709644733,6–12 Months,2024-06
CP67248,Range Campaign,Email,2024-07-06,2025-01-28,16484.0,1281.0,892.29,False,206,0.07771172045619995,0.054130672166949764,0.6965573770491803,1.4356319133913862,6–12 Months,2024-07
CP29019,Lay Campaign,Google,2024-08-12,2024-10-28,16551.0,1618.0,32847.03,False,77,0.09775844359857411,1.984594888526373,20.301007416563657,0.04925863921334745,1–3 Months,2024-08
CP14660,Believe Campaign,Google,2024-09-26,2025-06-13,16296.0,1862.0,34208.3,False,260,0.11426116838487972,2.099183848797251,18.371804511278196,0.054431234524954464,6–12 Months,2024-09
CP42412,Four Campaign,Instagram,2024-04-05,2025-09-02,17315.0,1626.0,28097.82,False,515,0.09390701703725093,1.6227444412359227,17.280332103321033,0.05786925818444278,> 12 Months,2024-04
CP97315,Room Campaign,Facebook,2024-01-27,2025-09-23,4525.0,220.0,13410.78,False,605,0.04861878453038674,2.963708287292818,60.95809090909091,0.016404713223242794,> 12 Months,2024-01
CP65994,Me Campaign,Google,2023-12-30,2025-01-31,9974.0,1587.0,20646.27,False,398,0.15911369560858232,2.0700090234609987,13.009621928166352,0.07686618454568307,> 12 Months,2023-12
CP82485,Radio Campaign,Email,2023-10-25,2025-07-21,12545.0,1187.0,49349.22,False,635,0.09461937026703866,3.933776006377043,41.57474304970514,0.024053065073774214,> 12 Months,2023-10
CP54858,Project Campaign,Facebook,2023-11-13,2025-07-06,9731.0,1706.0,38672.35,False,601,0.17531600041105744,3.974139348473949,22.668434935521688,0.04411420562753492,> 12 Months,2023-11
CP23770,Lawyer Campaign,Email,2023-12-25,2025-04-21,11154.0,1608.0,963.28,False,483,0.1441635287789134,0.0863618432849202,0.5990547263681592,1.6692965700523212,> 12 Months,2023-12
CP49262,Each Campaign,Google,2024-06-05,2025-07-11,14152.0,1553.0,40511.05,False,401,0.10973713962690786,2.8625671283210856,26.085672891178366,0.03833521964994736,> 12 Months,2024-06
CP67315,Reach Campaign,Email,2024-09-26,2025-02-21,12613.0,1694.0,9461.52,False,148,0.1343058748909855,0.750140331404107,5.585312868949233,0.17904099975479626,3–6 Months,2024-09
